index,sentence,true_tags,predicted_tags,true_entities,predicted_entities
1408,"ĠKennedy Ġcritic ises Ġ' un fair ' Ġtaxes Ċ Ċ Gordon ĠBrown Ġhas Ġfailed Ġto Ġtackle Ġthe Ġ"" fund amental Ġunfair ness "" Ġin Ġthe Ġtax Ġsystem Ġin Ġhis Ġninth ĠBudget , ĠCharles ĠKennedy Ġhas Ġsaid .",O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O,B-POLITICIAN O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O,"[('POLITICIAN', 10, 11), ('POLITICIAN', 32, 33)]","[('POLITICIAN', 0, 0), ('POLITICIAN', 10, 11), ('POLITICIAN', 32, 33)]"
1412,"ĠSpeaking Ġin Ġthe ĠCommons Ġafter ĠMr ĠBrown Ġhad Ġdelivered Ġwhat Ġis Ġwidely Ġthought Ġto Ġbe Ġthe Ġlast ĠBudget Ġbefore Ġthe Ġgeneral Ġelection , ĠMr ĠKennedy Ġacknowledged Ġthat Ġthe ĠUK Ġwas Ġone Ġof Ġthe Ġmost Ġsuccessful Ġeconomies Ġin Ġthe Ġworld .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 6, 6), ('POLITICIAN', 24, 24)]"
1417,"Ġ Ċ Ċ On Ġpensions , ĠMr ĠKennedy Ġsaid Ġit Ġwas Ġa Ġ"" sc andal "" Ġthat Ġthe Ġsystem Ġdiscriminated Ġagainst Ġwomen Ġwho Ġhad Ġmissed Ġmaking ĠNational ĠInsurance Ġpayments Ġwhen Ġthey Ġwere Ġhaving Ġchildren .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 7, 7)]"
1419,"ĠMr ĠKennedy Ġadded Ġhis Ġparty 's Ġpriorities Ġof Ġfree Ġlong - term Ġcare Ġfor Ġthe Ġelderly , Ġabol ishing Ġtop - up Ġfees Ġand Ġreplacing Ġthe Ġcouncil Ġtax Ġwould Ġbe Ġfunded Ġby Ġcharging Ġ50 % Ġincome Ġtax Ġto Ġthose Ġearning Ġmore Ġthan ĠÂ£ 100 , 000 Ġper Ġann um .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
1420,ĠHe Ġcontrasted Ġhis Ġapproach Ġwith ĠMr ĠBrown 's Ġpledge Ġin Ġ2001 Ġnot Ġto Ġincrease Ġincome Ġtax .,O O O O O O O O O O O O O O O O O,O O O O O O B-POLITICIAN O O O O O O O O O O,[],"[('POLITICIAN', 6, 6)]"
1422,"ĠFor Ġmost Ġindividuals , Ġmost Ġfamilies , Ġmost Ġhouseholds , Ġit Ġadds Ġup Ġto Ġexactly Ġthe Ġsame Ġthing ,"" Ġsaid ĠMr ĠKennedy . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O,[],"[('POLITICIAN', 21, 21)]"
1433,"ĠAn Ġindependent Ġinquiry Ġinto Ġits Ġfindings , Ġthe ĠLyons Ġreview , Ġis Ġdue Ġto Ġreport Ġback Ġat Ġthe Ġend Ġof Ġ2005 .",O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 8, 8)]"
1444,"ĠGat lin Ġand ĠHayes Ġwin ĠOwen Ġawards Ċ Ċ American ĠOlympic Ġstars ĠJustin ĠGat lin Ġand ĠJo anna ĠHayes Ġhave Ġbeen Ġnamed Ġthe Ġwinners Ġof Ġthe Ġ2004 ĠJesse ĠOwens ĠAwards , ĠUSA ĠTrack Ġ& ĠField 's Ġ( US AT F ) Ġtop Ġhonour .",O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O B-ATHLETE O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 12, 14), ('ATHLETE', 16, 18), ('ATHLETE', 27, 28)]","[('ATHLETE', 0, 1), ('ATHLETE', 3, 3), ('ATHLETE', 12, 14), ('ATHLETE', 16, 18)]"
1445,"Ġ Ċ Ċ G at lin , Ġ22 , Ġwon Ġthe Ġclosest Ġ100 m Ġfinal Ġin ĠGames Ġhistory Ġwith Ġa Ġcareer - best Ġtime Ġof Ġ9 . 85 Ġseconds Ġin ĠAthens .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 3, 5)]"
1447,"ĠHayes , Ġ27 , Ġset Ġan ĠOlympic Ġrecord Ġof Ġ12 . 37 Ġin Ġwinning Ġthe Ġ100 m Ġhurdles .",O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 0)]"
1448,"ĠEst ablished Ġin Ġ1981 , Ġthe ĠJesse ĠOwens ĠAwards Ġ- Ġnamed Ġin Ġhonour Ġof Ġthe Ġlate ĠOlympic Ġgreat Ġwho Ġwon Ġfour Ġgold Ġmedals Ġat Ġthe Ġ1936 ĠBerlin ĠGames Ġ- Ġare Ġpresented Ġannually Ġto Ġthe Ġoutstanding ĠUS Ġmale Ġand Ġfemale Ġtrack Ġand Ġfield Ġperformers .",O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 6, 7)]",[]
1450,"ĠIt Ġis Ġsuch Ġa Ġgreat Ġhonour Ġto Ġwin Ġthe ĠJesse ĠOwens ĠAward ,"" Ġsaid ĠGat lin . Ġ""",O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O,O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O,"[('ATHLETE', 9, 10)]","[('ATHLETE', 14, 15)]"
1452,"ĠHayes Ġsaid : Ġ"" Knowing Ġsome Ġof Ġthe Ġgreat Ġpeople Ġwho Ġhave Ġwon Ġthis Ġaward Ġbefore Ġme Ġand Ġknowing Ġwhat Ġit Ġrepresents , ĠI Ġfeel Ġa Ġsense Ġaccomplishment Ġand Ġpride Ġwhich Ġlets Ġme Ġknow Ġthat Ġeverything Ġthat ĠI Ġhave Ġworked Ġfor Ġis Ġand Ġalways Ġwill Ġbe Ġworth Ġit .""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 0, 0)]"
1453,"ĠDa ĠVin ci ĠCode Ġis Ġ' l ousy Ġhistory ' Ċ Ċ The Ġplot Ġof Ġan Ġinternational Ġbest seller Ġthat Ġthousands Ġof Ġreaders Ġare Ġlikely Ġto Ġreceive Ġas Ġa ĠChristmas Ġpresent Ġis Ġ' laugh able ', Ġa Ġclergy man Ġhas Ġsaid .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('AUTHOR-WRITER', 0, 3)]"
1454,"Ġ Ċ Ċ The ĠDa ĠVin ci ĠCode Ġclaims ĠJesus Ġwas Ġnot Ġcruc ified , Ġbut Ġmarried ĠMary ĠMag dal ene Ġand Ġdied Ġa Ġnormal Ġdeath .",O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O,O O O O O O O O O B-MUSICIAN O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O,"[('PUBLIC-FIGURE', 9, 9), ('PUBLIC-FIGURE', 17, 20)]","[('MUSICIAN', 9, 9), ('PUBLIC-FIGURE', 17, 20)]"
1458,"ĠDespite Ġenjoying ĠDan ĠBrown 's Ġconspiracy Ġtheory , Ġthe ĠBishop Ġsaid Ġthere Ġwas Ġa Ġlack Ġof Ġevidence Ġto Ġback Ġup Ġits Ġclaims .",O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O,"[('AUTHOR-WRITER', 2, 3)]","[('POLITICIAN', 2, 4)]"
1459,"Ġ Ċ Ċ Writing Ġhis ĠChristmas Ġmessage Ġin Ġthe ĠNorthern ĠEcho , Ġthe ĠBishop Ġsaid : Ġ"" Cons piracy Ġtheories Ġare Ġalways Ġfun Ġ- Ġfun Ġto Ġinvent , Ġfun Ġto Ġread , Ġfun Ġto Ġfantas ise Ġabout . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 13, 13)]"
1461,"ĠA Ġgreat Ġdeal Ġof Ġcredible Ġevidence Ġproves Ġthe ĠBiblical Ġversion Ġof ĠJesus ' Ġlife Ġwas Ġtrue , Ġaccording Ġto Ġthe ĠBishop . Ġ""",O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O,O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O B-PUBLIC-FIGURE O O,"[('PUBLIC-FIGURE', 11, 11)]","[('PUBLIC-FIGURE', 11, 11), ('PUBLIC-FIGURE', 20, 20)]"
1465,"ĠBrown 's Ġbook Ġhas Ġbecome Ġa Ġpublishing Ġphenomenon , Ġconsistently Ġtopping Ġbook Ġcharts Ġin Ġthe ĠUK Ġand ĠUS .",O O O O O O O O O O O O O O O O O O O,B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O,[],"[('AUTHOR-WRITER', 0, 0)]"
1466,"ĠThe ĠDa ĠVin ci ĠCode Ġhas Ġbeen Ġtranslated Ġinto Ġ42 Ġlanguages Ġand Ġhas Ġspawned Ġits Ġown Ġcottage Ġindustry Ġof Ġpublications , Ġincluding Ġguides Ġon Ġto Ġhow Ġto Ġread Ġthe Ġbook , Ġrebutt als Ġand Ġcounter Ġclaims .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('AUTHOR-WRITER', 1, 3)]"
1468,"ĠBoris Ġopposes Ġmayor Ġapology Ċ Ċ Ken ĠLiving stone Ġshould Ġ"" stick Ġto Ġhis Ġguns "" Ġand Ġnot Ġapologise Ġfor Ġhis Ġ"" Nazi "" Ġcomment Ġto Ġa ĠJewish Ġreporter , ĠTory ĠMP ĠBoris ĠJohnson Ġhas Ġinsisted .",O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O,B-POLITICIAN O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O,"[('POLITICIAN', 6, 8), ('POLITICIAN', 32, 33)]","[('POLITICIAN', 0, 0), ('POLITICIAN', 6, 8), ('POLITICIAN', 32, 33)]"
1469,"Ġ Ċ Ċ Mr ĠJohnson Ġalso Ġclaimed ĠTony ĠBlair 's Ġintervention Ġin Ġthe Ġrow Ġwas Ġ"" an Ġattempt Ġto Ġreassure ĠJewish Ġvoters "".",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O,O O O O B-POLITICIAN O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O,"[('POLITICIAN', 7, 8)]","[('POLITICIAN', 4, 4), ('POLITICIAN', 7, 9)]"
1470,"ĠLondon Ġmayor ĠMr ĠLiving stone Ġsays Ġhe Ġis Ġ"" standing Ġby "" Ġhis Ġremarks Ġwhich Ġlikened Ġan ĠEvening ĠStandard Ġjournalist Ġto Ġa Ġ"" con cent ration Ġcamp Ġguard "".",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 3, 4)]"
1471,ĠBut Ġthe Ġprime Ġminister Ġsays Ġit Ġis Ġtime Ġfor ĠMr ĠLiving stone Ġto Ġsay Ġsorry .,O O O O O O O O O O O O O O O O,O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O,[],"[('POLITICIAN', 10, 11)]"
1472,"Ġ Ċ Ċ Labour 's ĠMr ĠLiving stone Ġhas Ġsaid Ġhis Ġcomments Ġmay Ġhave Ġbeen Ġoffensive Ġbut Ġwere Ġnot Ġracist , Ġand Ġsaid Ġearlier Ġthis Ġweek Ġhe Ġwould Ġnot Ġapologise Ġeven Ġif ĠMr ĠBlair Ġasked .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O,[],"[('POLITICIAN', 6, 7), ('POLITICIAN', 33, 33)]"
1474,"Ġ Ċ Ċ However , ĠMr ĠJohnson , Ġwho Ġwas Ġforced Ġto Ġapologise Ġlast Ġyear Ġfor Ġan Ġarticle Ġin Ġthe Ġmagazine Ġhe Ġedits Ġabout ĠLiver p ud l ians Ġgrieving Ġover Ġthe Ġdeath Ġof ĠBritish Ġhostage ĠKen ĠBig ley , Ġsaid ĠMr ĠBlair Ġ"" should Ġbutt Ġout Ġof "" Ġthe Ġrow . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O,O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-POLITICIAN O O O O O O O O O O,"[('PUBLIC-FIGURE', 36, 38)]","[('POLITICIAN', 6, 6), ('PUBLIC-FIGURE', 36, 38), ('POLITICIAN', 42, 42)]"
1477,"ĠMr ĠJohnson , ĠMP Ġfor ĠHen ley - on - Th ames , ĠOxford shire , Ġsaid Ġhe Ġsuspected ĠLabour Ġwas Ġnow Ġtrying Ġto Ġreassure ĠJewish Ġvoters Ġ"" because Ġof Ġthis Ġcurious Ġway Ġin Ġwhich ĠLabour Ġseems Ġto Ġbe Ġtrying Ġto Ġcurry Ġfavour Ġwith Ġdisillusion ed ĠMuslim Ġvoters Ġwho Ġmay Ġbe Ġdisillusion ed Ġabout Ġthe Ġwar "".",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
1478,"Ġ Ċ Ċ "" Ken Ġdoesn 't Ġthink Ġhe 's Ġgot Ġanything Ġto Ġsay Ġsorry Ġfor Ġand Ġif Ġthat 's Ġreally Ġhis Ġfeeling , Ġthen ĠI Ġthink Ġthat Ġhe Ġshould Ġstick Ġto Ġhis Ġguns ,"" Ġhe Ġsaid .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('MUSICIAN', 4, 4)]"
1479,"ĠMr ĠJohnson Ġapologised Ġlast ĠOctober Ġfor Ġperpet uating Ġan Ġ"" out dated Ġstereotype "" Ġof ĠLiverpool Ġin Ġthe Ġleader Ġarticle Ġon Ġthe Ġdeath Ġof ĠMr ĠBig ley .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,[],"[('POLITICIAN', 1, 1), ('PUBLIC-FIGURE', 25, 26)]"
1480,ĠThe Ġarticle Ġin Ġthe Ġmagazine Ġsuggested Ġgrieving ĠLiver p ud l ians Ġwere Ġwall owing Ġin Ġtheir Ġvictim Ġstatus .,O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O,[],"[('PUBLIC-FIGURE', 7, 11)]"
1482,"ĠMr ĠJohnson Ġtold ĠToday : Ġ"" It 's Ġperfectly Ġtrue Ġthat ĠI Ġgot Ġinto Ġthe Ġgro ve lling Ġgame Ġmyself Ġand Ġwhen ĠI Ġapologised Ġthere Ġwere Ġsome Ġthings Ġthat ĠI Ġfelt ĠI Ġought Ġto Ġsay Ġsorry Ġfor Ġ... Ġthere Ġwere Ġalso Ġother Ġthings ĠI Ġdidn 't Ġthink ĠI Ġshould Ġapologise Ġfor ,"" Ġhe Ġsaid . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 1, 1)]"
1483,"ĠBut Ġhere 's Ġold ĠKen Ġ- Ġhe 's Ġbeen Ġcr ass , Ġhe 's Ġbeen Ġinsensitive Ġand Ġth uggish Ġand Ġbrutal Ġin Ġhis Ġlanguage Ġ- Ġbut ĠI Ġdon 't Ġthink Ġactually Ġif Ġyou Ġread Ġwhat Ġhe Ġsaid , Ġalthough Ġit Ġwas Ġextraordinary Ġand Ġrude , ĠI Ġdon 't Ġthink Ġhe Ġwas Ġactually Ġanti - Semitic .""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 4, 4)]"
1484,ĠSinger ĠFerguson Ġ' facing Ġeviction ' Ċ Ċ Three ĠDeg rees Ġstar ĠSheila ĠFerguson Ġis Ġthe Ġfavourite Ġto Ġbe Ġev icted Ġfrom ĠITV 's ĠI 'm ĠA ĠCelebrity ... ĠGet ĠMe ĠOut ĠOf ĠHere Ġon ĠMonday .,O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O,O B-MUSICIAN O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O,"[('MUSICIAN', 12, 13)]","[('MUSICIAN', 1, 1), ('MUSICIAN', 12, 13)]"
1485,"Ġ Ċ Ċ Book makers ĠLad bro kes Ġsays Ġthe Ġsinger Ġhas Ġeven Ġodds Ġof Ġbeing Ġthe Ġfirst Ġcontestant Ġto Ġbe Ġvoted Ġoff Ġthe Ġshow . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 5, 5)]"
1486,"ĠIt 's Ġgoing Ġto Ġbe Ġclose Ġbut ĠSheila Ġis Ġfavourite Ġas Ġshe Ġhas Ġshown Ġherself Ġto Ġbe Ġa Ġbit Ġof Ġa Ġtrouble maker ,"" Ġsaid ĠLad bro kes ' ĠWarren ĠL ush .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,"[('PUBLIC-FIGURE', 29, 31)]","[('ATHLETE', 7, 7), ('PUBLIC-FIGURE', 29, 31)]"
1488,ĠMr ĠL ush Ġadded Ġthat ĠNancy ĠSor rell 's Ġchances Ġof Ġan Ġearly Ġdeparture Ġhad Ġincreased Ġsince Ġthe Ġsurprise Ġarrival Ġof Ġhusband ĠVic ĠReeves Ġin Ġthe Ġjungle Ġcamp Ġlast ĠWednesday .,O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O,"[('PUBLIC-FIGURE', 5, 7), ('ACTOR-DIRECTOR', 22, 23)]","[('BUSINESS-EXECUTIVE-MANAGER', 1, 2), ('PUBLIC-FIGURE', 5, 8), ('PUBLIC-FIGURE', 22, 23)]"
1489,"ĠNotwithstanding , Ġcomedian ĠReeves Ġremains Ġ3 / 1 Ġfavourite Ġto Ġwin Ġthe Ġshow , Ġafter ĠPas qu ale .",O O O O O O O O O O O O O O O O O O O,O O O B-ACTOR-DIRECTOR O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,[],"[('ACTOR-DIRECTOR', 3, 3), ('ACTOR-DIRECTOR', 15, 17)]"
1491,"ĠThere Ġhas Ġbeen Ġa Ġbig Ġgamble Ġon ĠNatalie Ġ[ App leton ] Ġto Ġgo ... Ġbut Ġbook ies Ġfancy Ġthe Ġmillions Ġat Ġhome Ġwill Ġkeep Ġpiling Ġon Ġthe Ġmisery Ġby Ġputting Ġher Ġthrough Ġmore Ġbus ht ucker Ġtrials ,"" Ġadded ĠMr ĠL ush .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,[],"[('ATHLETE', 7, 10), ('BUSINESS-EXECUTIVE-MANAGER', 41, 42)]"
1493,"ĠOn ĠFriday , ĠLad bro kes Ġsuspended Ġbetting Ġafter Ġsinger ĠBrian ĠHarvey Ġquit Ġthe Ġshow Ġfoll l owing Ġa Ġblazing Ġrow Ġwith ĠJanet ĠStreet - P orter .",O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O,O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,"[('MUSICIAN', 10, 11), ('AUTHOR-WRITER', 22, 26)]","[('MUSICIAN', 10, 11), ('PUBLIC-FIGURE', 22, 26)]"
1494,"ĠHarvey , Ġwho Ġentered Ġthe Ġcamp Ġa Ġday Ġlater Ġthan Ġother Ġcontestants Ġafter Ġlearning Ġthat Ġhis Ġgrandmother Ġhad Ġdied , Ġreached Ġthe Ġend Ġof Ġhis Ġtether Ġfollowing Ġdays Ġof Ġme ag re Ġr ations Ġand Ġrows .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 0, 0)]"
1495,ĠWin emaker Ġrejects ĠFoster 's Ġoffer Ċ Ċ Australian Ġwin emaker ĠSouth cor p Ġhas Ġrejected Ġa Ġtakeover Ġoffer Ġworth Ġ3 . 1 bn ĠAustralian Ġdollars Ġ($ 2 . 3 bn ; ĠÂ£ 1 . 8 bn ) Ġfrom Ġbrewing Ġgiant ĠFoster 's ĠGroup .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 3, 3), ('ATHLETE', 11, 13)]"
1496,"Ġ Ċ Ċ South cor p , Ġwhose Ġbrands Ġinclude ĠPen f olds , ĠRose mount Ġand ĠLind em ans , Ġdismissed Ġthe Ġoffer Ġas Ġinadequate .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,[],"[('ATHLETE', 3, 5), ('ATHLETE', 10, 12), ('ATHLETE', 14, 15), ('ATHLETE', 17, 19)]"
1497,ĠThe Ġtwo Ġcompanies Ġheld Ġfour Ġdays Ġof Ġtalks Ġafter ĠFoster 's Ġbought Ġan Ġ18 . 8 % Ġstake Ġin ĠSouth cor p Ġon Ġ13 ĠJanuary .,O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 9, 9)]"
1499,"Ġ Ċ Ċ South cor p Ġsaid ĠFoster 's ĠA $ 4 . 17 - a - share Ġtakeover Ġproposal Ġoffered Ġa Ġ"" ex cellent Ġstrategic Ġfit "" Ġbut Ġunder valued Ġthe Ġcompany . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 3, 5), ('BUSINESS-EXECUTIVE-MANAGER', 7, 7)]"
