sub_category,sentence,ner_entities
Tennis,"Davenport defeated China's Jie Zheng 6-2 7-5, while French Open champion Myskina sailed through after her opponent Marion Bartoli retired hurt.","[{""text"": ""Davenport"", ""label"": ""ATHLETE""}, {""text"": ""Jie Zheng"", ""label"": ""ATHLETE""}, {""text"": ""Myskina"", ""label"": ""ATHLETE""}, {""text"": ""Marion Bartoli"", ""label"": ""ATHLETE""}]"
Tennis,"American Davenport will now face fellow former Wimbledon champion, Conchita Martinez of Spain, who ousted seventh-seeded Nathalie Dechy of France 6-1 6-2.","[{""text"": ""Davenport"", ""label"": ""ATHLETE""}, {""text"": ""Conchita Martinez"", ""label"": ""ATHLETE""}, {""text"": ""Nathalie Dechy"", ""label"": ""ATHLETE""}]"
Tennis,"Myskina will face eighth-seed Patty Schnyder from Switzerland, who defeated China's Li Na 6-3 7-6 (10-8).","[{""text"": ""Myskina"", ""label"": ""ATHLETE""}, {""text"": ""Patty Schnyder"", ""label"": ""ATHLETE""}, {""text"": ""Li Na"", ""label"": ""ATHLETE""}]"
Tennis,"The other quarter final pits wild card Sania Mirza of India against Jelena Jankovic of Serbia and Montenegro, who both won on Tuesday.","[{""text"": ""Sania Mirza"", ""label"": ""ATHLETE""}, {""text"": ""Jelena Jankovic"", ""label"": ""ATHLETE""}]"
Tennis,"Before her meeting with Martinez, Davenport believes there is some room for improvement in her game.","[{""text"": ""Davenport"", ""label"": ""ATHLETE""}, {""text"": ""Martinez"", ""label"": ""ATHLETE""}]"
Tennis,Williams was also far from content.,"[{""text"": ""Williams"", ""label"": ""ATHLETE""}]"
Tennis,"But Hantuchova is in upbeat mood ahead of her clash with the younger Williams sister, who was handed a first-round bye.","[{""text"": ""Hantuchova"", ""label"": ""ATHLETE""}, {""text"": ""Williams"", ""label"": ""ATHLETE""}]"
Tennis,"""I feel I have an advantage (over Serena) because I have already played two matches on these courts,"" she said.","[{""text"": ""Serena"", ""label"": ""ATHLETE""}]"
Politics,"In a written parliamentary answer, Constitutional Affairs Minister Chris Leslie said the poll was likely to cost the same as a general election.","[{""text"": ""Chris Leslie"", ""label"": ""POLITICIAN""}]"
Politics,"Mr Leslie said the cost could not be compared with the only previous British referendum, held 30 years ago.","[{""text"": ""Leslie"", ""label"": ""POLITICIAN""}]"
Politics,"Labour MP John Cryer, whose question revealed the price estimate, said the cost surprised him but was not a central factor as it was important people had their say.","[{""text"": ""John Cryer"", ""label"": ""POLITICIAN""}]"
Politics,No date for the vote has been set but Foreign Secretary Jack Straw has suggested it is unlikely to be held until early 2006 - after the predicted date for the next election.,"[{""text"": ""Jack Straw"", ""label"": ""POLITICIAN""}]"
Stock Market,"The market, former British government minister Michael Heseltine once said, has no morality.","[{""text"": ""Michael Heseltine"", ""label"": ""POLITICIAN""}]"
Music,"Nigel McCune from the Musicians' Union said British musicians are ""disadvantaged"" compared to their US counterparts.","[{""text"": ""Nigel McCune"", ""label"": ""MUSICIAN""}]"
Music,"""If you make a mistake on your form, you risk a five-year ban and thus the ability to further your career,"" says Mr McCune.","[{""text"": ""McCune"", ""label"": ""MUSICIAN""}]"
Music,"""The US is the world's biggest music market, which means something has to be done about the creaky bureaucracy,"" says Mr McCune.","[{""text"": ""McCune"", ""label"": ""MUSICIAN""}]"
Music,"The MMF's general secretary James Seller said: ""Imagine if you were an orchestra from the Orkneys?","[{""text"": ""James Seller"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"""It's still very important, but there are other markets like Europe, India and China,"" added Mr Seller.","[{""text"": ""Seller"", ""label"": ""PUBLIC-FIGURE""}]"
Music,Michael film signals 'retirement',"[{""text"": ""Michael"", ""label"": ""MUSICIAN""}]"
Music,Singer George Michael has said that a new film about his life is the start of a retirement from public view.,"[{""text"": ""George Michael"", ""label"": ""MUSICIAN""}]"
Music,"""I thought I should explain myself before I disappear,"" said Michael, who was at the Berlin film festival to launch the documentary.","[{""text"": ""Michael"", ""label"": ""MUSICIAN""}]"
Music,"The film, A Different Story, chronicles Michael's life and career from the 1980s and his personal struggles.","[{""text"": ""Michael"", ""label"": ""MUSICIAN""}]"
Music,"Michael said that the film, directed by Southan Morris, would put his two decades of fame into context.","[{""text"": ""Michael"", ""label"": ""MUSICIAN""}, {""text"": ""Southan Morris"", ""label"": ""ACTOR-DIRECTOR""}]"
Music,The film also deals with the loss of Michael's partner Anselmo Feleppa from an Aids-related condition in 1993.,"[{""text"": ""Michael"", ""label"": ""MUSICIAN""}]"
Politics,Khodorkovsky ally denies charges,"[{""text"": ""Khodorkovsky"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,"A close associate of former Yukos boss Mikhail Khodorkovsky has told a court that fraud charges levelled against him are ""false"".","[{""text"": ""Mikhail Khodorkovsky"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,Platon Lebedev has been on trial alongside Mr Khodorkovsky since June in a case centring around the privatisation of a fertiliser firm.,"[{""text"": ""Khodorkovsky"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}, {""text"": ""Platon Lebedev"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,The pair claim they are being punished by the authorities for the political ambitions of Mr Khodorkovsky.,"[{""text"": ""Khodorkovsky"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,"Mr Lebedev said there were ""absurd contradictions"" in the case.","[{""text"": ""Lebedev"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,"Mr Lebedev headed the Menatep group, the parent company of Yukos.","[{""text"": ""Lebedev"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,"Mr Lebedev and Mr Khodorkovsky, who each face a possible 10 year jail sentence if convicted, will be questioned by a judge over the next few days.","[{""text"": ""Khodorkovsky"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}, {""text"": ""Lebedev"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,"Mr Khodorkovsky began his testimony last week, telling the court that he objected to the way that the ""running of a normal business has been presented as a work of criminal fiction"".","[{""text"": ""Khodorkovsky"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,"The charges are seen by supporters as politically motivated and part of a drive by Russian President Vladimir Putin to rein in the country's super-rich business leaders, the so-called oligarchs.","[{""text"": ""Vladimir Putin"", ""label"": ""POLITICIAN""}]"
Football,Rush future at Chester uncertain,"[{""text"": ""Rush"", ""label"": ""ATHLETE""}]"
Football,Ian Rush's future as Chester manager is uncertain after he and assistant Mark Aizlewood refused a severance package.,"[{""text"": ""Ian Rush"", ""label"": ""ATHLETE""}, {""text"": ""Mark Aizlewood"", ""label"": ""ATHLETE""}]"
Football,Chester have won only two of their last 10 League games but Chairman Steve Vaughan claims he cannot afford to sack the 43-year-old Liverpool legend.,"[{""text"": ""Steve Vaughan"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Football,"Vaughan said: ""I offered a financial settlement so they could resign with dignity but an obvious action is to dismiss them.","[{""text"": ""Vaughan"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Football,"Vaughan claimed that Aizlewood had ""verbally agreed"" to the offer.","[{""text"": ""Aizlewood"", ""label"": ""ATHLETE""}]"
Football,"Rush was appointed at the end of August following the departure of former Liverpool team-mate Mark Wright, who guided Chester to the Conference title last season.","[{""text"": ""Rush"", ""label"": ""ATHLETE""}, {""text"": ""Mark Wright"", ""label"": ""ATHLETE""}]"
Football,"Chester were bottom of League Two when Rush took over but the former Liverpool striker enjoyed an impressive start to managerial life, taking the club into the third round of the FA cup and winning the manager-of-the-month award for October.","[{""text"": ""Rush"", ""label"": ""ATHLETE""}]"
Rugby,The referee from Saturday's France v Scotland Six Nations match has defended the officials' handling of the game after criticism by Matt Williams.,"[{""text"": ""Matt Williams"", ""label"": ""PUBLIC-FIGURE""}]"
Rugby,"But Nigel Williams said: ""I'm satisfied the game was handled correctly.""","[{""text"": ""Nigel Williams"", ""label"": ""PUBLIC-FIGURE""}]"
Rugby,"Meanwhile, Matt Williams will not be punished by the Scottish Rugby Union for allegedly using bad language in his comments about the officials.","[{""text"": ""Matt Williams"", ""label"": ""PUBLIC-FIGURE""}]"
Rugby,"But Nigel Williams told the Scottish Daily Mail: ""I spoke to Matt Williams at the post-match dinner.","[{""text"": ""Matt Williams"", ""label"": ""PUBLIC-FIGURE""}, {""text"": ""Nigel Williams"", ""label"": ""PUBLIC-FIGURE""}]"
Rugby,"""If Matt has issues with the match officials, then he is very welcome to phone me and discuss them.","[{""text"": ""Matt"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,"That's why there was a tone of urgency in the report, out on Wednesday, by the former Dutch prime minister Wim Kok.","[{""text"": ""Wim Kok"", ""label"": ""POLITICIAN""}]"
Economy,"Mr Kok was commissioned by the European Commission in March this year to assess how far the EU has come towards meeting the Lisbon targets, five years on from their inception.","[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,"As Mr Kok's report noted: ""The ink had scarcely dried on the [Lisbon] agreement before the worldwide stock market bubble imploded.""","[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,"""The [Lisbon] vision is a compelling one, but in order to do it society has to change,"" said Paul Hofheinz of the Lisbon Council, a Brussels-based citizen action group.","[{""text"": ""Paul Hofheinz"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,"""Lisbon is about everything and thus about nothing,"" the Kok report said.","[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,"That's why the Kok report recommends that the Lisbon targets be narrowed down to 14 key indicators, with an emphasis on creating jobs and economic growth.","[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,"""Rhetoric and delivery don't necessarily go hand in hand,"" Mr Kok said in a press conference alongside the publication of his report.","[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,On one point Mr Kok was very clear: The European Union should not try to emulate the US economy.,"[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,The Kok report tries to do away with a belief that jobs need to be sacrificed at the altar of economic growth.,"[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,"""It's very ambitious,"" said John Palmer, political director at the European Policy Centre, a Brussels-based think-tank.","[{""text"": ""John Palmer"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,But some analysts believe that the Kok report doesn't come up with the sort of innovative policies and thinking needed to make the Lisbon targets a reality.,"[{""text"": ""Kok"", ""label"": ""POLITICIAN""}]"
Economy,"It will be up to the incoming president of the European Commission, Jose Manuel Barroso, to adopt Mr Kok's recommendations and press them on EU governments.","[{""text"": ""Kok"", ""label"": ""POLITICIAN""}, {""text"": ""Jose Manuel Barroso"", ""label"": ""PUBLIC-FIGURE""}]"
Economy,Mr Barroso has said that the EU's competitiveness will be his top priority.,"[{""text"": ""Barroso"", ""label"": ""PUBLIC-FIGURE""}]"
Company News,"It was the only title to win twice, winning Ultimate Game of the year and best PC game at the awards, presented by Little Britain star Matt Lucas.","[{""text"": ""Matt Lucas"", ""label"": ""ACTOR-DIRECTOR""}]"
Cinema,"""It is obviously very, very encouraging for Sony because Microsoft briefly outsold them last week,"" John Houlihan, editor of Computerandvideogames.com told BBC News.","[{""text"": ""John Houlihan"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Cinema,"Mr Houlihan added that Sony had done well with the PS2, but it definitely helped that the release of San Andreas coincided with the slimline PS2 hitting the shelves.","[{""text"": ""Houlihan"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Cinema,"""Both have hit crucial price points at around £100 and that really does open up new consoles to new audience, plus the release of two really important games in terms of development are also driving those sales,"" said Mr Houlihan.","[{""text"": ""Houlihan"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Politics,But BBC Political Correspondent James Hardy said the prospect of outsiders poking their noses into the inner workings of Whitehall appeared to be causing jitters among the mandarins.,"[{""text"": ""James Hardy"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"Liberal Democrat Alan Beith - who chairs the select committee which monitors the Department of Constitutional Affairs - said if the claims were true, Whitehall was ""acting entirely against the spirit of the new Act"".","[{""text"": ""Alan Beith"", ""label"": ""POLITICIAN""}]"
Politics,"Fellow Lib Dem Norman Baker said the episode painted an ""unflattering picture of the inner workings of government"".","[{""text"": ""Norman Baker"", ""label"": ""POLITICIAN""}]"
Politics,"Dr Julian Lewis, the Conservative spokesman for the Cabinet Office, said he had discovered a huge acceleration in shredding from a series of parliamentary answers.","[{""text"": ""Julian Lewis"", ""label"": ""POLITICIAN""}]"
Politics,Dr Lewis has called for an investigation by the information commissioner Richard Thomas.,"[{""text"": ""Lewis"", ""label"": ""POLITICIAN""}, {""text"": ""Richard Thomas"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"Earlier this week, Mr Thomas said he was looking into Cabinet Office orders telling staff to delete e-mails more than three months old.","[{""text"": ""Thomas"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"Government guidance said e-mails should only be deleted if they served ""no current purpose"", Mr Thomas said.","[{""text"": ""Thomas"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,Attack prompts Bush site block,"[{""text"": ""Bush"", ""label"": ""POLITICIAN""}]"
Politics,"The official re-election site of President George W Bush is blocking visits from overseas users for ""security reasons"".","[{""text"": ""George W Bush"", ""label"": ""POLITICIAN""}]"
Politics,"Scott Stanzel, a spokesman for the Bush-Cheney campaign said: ""The measure was taken for security reasons.""","[{""text"": ""Bush"", ""label"": ""POLITICIAN""}, {""text"": ""Scott Stanzel"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,About the same time the web team of the Bush-Cheney campaign started using the services of a company called Akamai that helps websites deal with the ebbs and flows of visitor traffic.,"[{""text"": ""Bush"", ""label"": ""POLITICIAN""}, {""text"": ""Cheney"", ""label"": ""POLITICIAN""}]"
Politics,Readers of the Boingboing weblog have found that viewers can still get at the site by using alternative forms of the George W Bush domain name.,"[{""text"": ""George W Bush"", ""label"": ""POLITICIAN""}]"
Politics,There are now at least three working alternative domains for the Bush-Cheney campaign that let web users outside the US visit the site.,"[{""text"": ""Bush"", ""label"": ""POLITICIAN""}]"
Politics,"Mike Prettejohn, Netcraft president, speculated that the blocking decision might have been taken to cut costs, and traffic, in the run-up to the election on 2 November.","[{""text"": ""Mike Prettejohn"", ""label"": ""PUBLIC-FIGURE""}]"
