index,sentence,true_tags,predicted_tags,true_entities,predicted_entities
1628,"the government had initially proposed to take this institution and "" smash it to pieces , "" mr gr ##ie ##ve said .",O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE B-POLITICIAN I-POLITICIAN O O,[],"[('PUBLIC-FIGURE', 18, 18), ('POLITICIAN', 19, 20)]"
1640,for the first nine days of 1985 vo ##da ##fo ##ne was the only firm with a mobile network in the uk .,O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 7, 7)]"
1642,"mike ca ##ud ##well , spokesman for vo ##da ##fo ##ne , said that when phones were launched they were the size of a briefcase , cost about £2 , 000 and had a battery life of little more than 20 minutes .",B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 0, 3)]","[('PUBLIC-FIGURE', 0, 3)]"
1655,"mr ca ##ud ##well said the advent of digital technology also helped to introduce all those things , such as text messaging and roaming that have made mobile ##s so popular .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 1, 3)]"
1657,rangers had rarely threatened until celtic goalkeeper ra ##b douglas let defender vi ##gna ##l ' s 25 - yard drive slip through his grasp and into the net .,O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,"[('ATHLETE', 7, 9)]","[('ATHLETE', 7, 9), ('ATHLETE', 12, 14)]"
1659,"striker novo secured victory , lo ##bbing douglas with eight minutes remaining .",O O O O O O O O O O O O O,O B-ATHLETE O O O O O B-ATHLETE O O O O O,[],"[('ATHLETE', 1, 1), ('ATHLETE', 7, 7)]"
1662,"they started confidently , with new signing bellamy , on loan from newcastle united , given his celtic debut up front with wales international colleague john hart ##son and chris sutton dropping into midfield .",O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O O O O,O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O O O O,"[('ATHLETE', 25, 27), ('ATHLETE', 29, 30)]","[('ATHLETE', 7, 7), ('ATHLETE', 25, 27), ('ATHLETE', 29, 30)]"
1663,"it took bellamy just four minutes to threaten , taking on marvin andrews before delivering a low drive that was held by water ##reus at the second attempt .",O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,O O B-ATHLETE O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O,"[('ATHLETE', 11, 12)]","[('ATHLETE', 2, 2), ('ATHLETE', 11, 12), ('ATHLETE', 22, 23)]"
1664,he had an even better chance after hart ##son di ##sp ##oss ##ese ##d so ##ti ##ris ky ##rg ##ia ##kos and sent his strike partner clear with only the goalkeeper to beat .,O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O,"[('ATHLETE', 14, 20)]","[('ATHLETE', 7, 13), ('ATHLETE', 14, 20)]"
1665,but water ##reus did well to beat away bellamy ' s disappointing low drive from 16 yards .,O O O O O O O O O O O O O O O O O O,O B-ATHLETE I-ATHLETE O O O O O B-ATHLETE O O O O O O O O O,[],"[('ATHLETE', 1, 2), ('ATHLETE', 8, 8)]"
1666,water ##reus came to the rescue again when the ball fell to hart ##son just inside the box and the dutch goalkeeper made a brave block .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 1), ('ATHLETE', 12, 13)]"
1667,it was an old firm return for barry ferguson as mc ##lei ##sh stuck by the side that thumped four goals past hi ##ber ##nian .,O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O,"[('ATHLETE', 7, 8)]","[('ATHLETE', 7, 8), ('ATHLETE', 10, 12), ('ATHLETE', 22, 24)]"
1668,but rangers found celtic harder to break down and douglas was not threatened until 10 minutes after the break .,O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O B-ATHLETE O O O O O O O O O O,[],"[('ATHLETE', 9, 9)]"
1670,a great defensive header by andrews prevented hart ##son po ##un ##cing from five yards out .,O O O O O O O O O O O O O O O O O,O O O O O B-ATHLETE O B-ATHLETE I-ATHLETE O O O O O O O O,[],"[('ATHLETE', 5, 5), ('ATHLETE', 7, 8)]"
1671,"hart ##son fox ##ed vi ##gna ##l at the edge of the rangers box , but the striker ' s shot on the turn was again beaten away by water ##reus .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 0, 1), ('ATHLETE', 4, 6), ('ATHLETE', 29, 30)]"
1672,"rangers were beginning to dominate the midfield and vi ##gna ##l , collecting a knock back from fernando rick ##sen , broke the dead ##lock , douglas somehow letting the frenchman ' s dipping drive slip through his grasp .",O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O B-ATHLETE O O O O O O O O O O O O O,"[('ATHLETE', 17, 19)]","[('ATHLETE', 17, 19), ('ATHLETE', 26, 26)]"
1673,novo po ##unced on a moments ' hesitation in the celtic defence to latch on to a long ball from rick ##sen and lo ##b the ball over the advancing douglas .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O B-ATHLETE O,[],"[('ATHLETE', 0, 0), ('ATHLETE', 20, 21), ('ATHLETE', 30, 30)]"
1674,"rick ##sen appeared to be hit by a coin , but it could not prevent rangers ' celebrations at the final whistle .",O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 1)]"
1675,": douglas , mcnamara , bald ##e , var ##ga , lau ##rse ##n , pet ##rov , lennon , sutton , thompson , bellamy , hart ##son .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 1, 1), ('ATHLETE', 3, 3), ('ATHLETE', 5, 6), ('ATHLETE', 8, 9), ('ATHLETE', 11, 13), ('ATHLETE', 15, 16), ('ATHLETE', 18, 18), ('ATHLETE', 20, 20), ('ATHLETE', 22, 22), ('ATHLETE', 24, 24), ('ATHLETE', 26, 27)]"
1676,"sub ##s : marshall , hen ##cho ##z , jun ##inho paul ##ista , lambert , malone ##y , wallace , mc ##ge ##ady .",O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 3, 3), ('ATHLETE', 5, 7), ('ATHLETE', 9, 12), ('ATHLETE', 14, 14), ('ATHLETE', 16, 17), ('ATHLETE', 19, 19), ('ATHLETE', 21, 23)]"
1677,": water ##reus , hutton , ky ##rg ##ia ##kos , andrews , ball , buff ##el , ferguson , rick ##sen , vi ##gna ##l , pr ##so , novo .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O,[],"[('ATHLETE', 1, 2), ('ATHLETE', 4, 4), ('ATHLETE', 6, 9), ('ATHLETE', 11, 11), ('ATHLETE', 13, 13), ('ATHLETE', 15, 16), ('ATHLETE', 18, 18), ('ATHLETE', 20, 21), ('ATHLETE', 23, 25), ('ATHLETE', 27, 28), ('ATHLETE', 30, 30)]"
1678,"sub ##s : mcgregor , nam ##ou ##chi , burke , alex rae , malcolm , thompson , love ##nk ##rand ##s .",O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 3, 3), ('ATHLETE', 5, 7), ('ATHLETE', 9, 9), ('ATHLETE', 11, 12), ('ATHLETE', 14, 14), ('ATHLETE', 16, 16), ('ATHLETE', 18, 21)]"
1679,: m mcc ##ur ##ry,O O O O O,O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE,[],"[('ATHLETE', 1, 4)]"
1687,"since president yu ##dh ##oy ##ono ' s government came to power in october , it has indicated its intention of raising domestic fuel prices by cutting subsidies . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 2, 5)]"
1688,"the ( january to march ) quarter of this year is the best time for us to increase fuel prices , "" said sri mu ##ly ##ani ind ##ra ##wat ##i , state minister for national development planning . """,O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O,"[('POLITICIAN', 23, 30)]","[('POLITICIAN', 24, 30)]"
1691,"the bbc ' s correspondent in jakarta , rachel harvey , told world business report that there was likely to be a strong public reaction to any price rise . """,O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O,"[('AUTHOR-WRITER', 8, 9)]","[('PUBLIC-FIGURE', 8, 9)]"
1698,"since that inquiry was launched in october , marsh has replaced its chief executive and held a board ##room shake - out to meet criticism by less ##ening the number of company executives on the board .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 8, 8)]"
1702,"marsh ' s new chief executive , michael cher ##kas ##ky , is trying to negotiate a settlement with mr spit ##zer .",O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O,O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O B-POLITICIAN I-POLITICIAN O,"[('BUSINESS-EXECUTIVE-MANAGER', 7, 10)]","[('BUSINESS-EXECUTIVE-MANAGER', 7, 10), ('POLITICIAN', 20, 21)]"
1703,mr spit ##zer has built up a reputation as a fierce critic and campaign ##er against corporate america ' s mis ##dee ##ds .,O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 2)]"
1717,"apple also sent requested information from the n ##fo ##x . com , the internet service provider of power ##page ' s publisher jason o - grady .",O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,"[('BUSINESS-EXECUTIVE-MANAGER', 23, 26)]","[('PUBLIC-FIGURE', 23, 26)]"
1719,"the e ##ff has gained some powerful allies in its legal battle with apple , including professor tom goldstein , former dean of the journalism school at the university of california and dan gill ##mo ##r , a well - known silicon valley journalist .",O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,"[('AUTHOR-WRITER', 17, 18), ('AUTHOR-WRITER', 32, 35)]","[('PUBLIC-FIGURE', 17, 18), ('AUTHOR-WRITER', 32, 35)]"
1725,but mr brown will stu ##n westminster and break just about every historical precedent if he fails to do something designed to put a smile on voters ' faces and make them more inclined to back labour in the election .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 2, 2)]"
1728,"and , needles ##s to say , there will be plenty of analysis of what impact the budget will have on mr brown ' s own ambitions to replace mr blair as prime minister at some point after a third win .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O B-POLITICIAN O O O O O O O O O O O,[],"[('POLITICIAN', 22, 22), ('POLITICIAN', 30, 30)]"
1730,"that is the size of the financial "" black hole "" the tori ##es , backed by some independent forecast ##ers , believe mr brown will have to fill with tax increases after the election .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O,[],"[('POLITICIAN', 24, 24)]"
1731,the opening shot in that battle was fired at the weekend with claims a treasury leak suggested mr brown was ready to slap capital gains tax on home sales to raise some of that cash .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 18, 18)]"
1732,"it was immediately denied , but the tori ##es remain suspicious , claiming that , as mr let ##win said , if the money does not come from there , where will it come from .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 17, 18)]"
1733,"mr brown will undoubtedly claim the forecast ##s are simply wrong and that he will have absolutely no need to raise taxes after the election , should labour win .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
1740,"o ' leary agrees new villa contract aston villa boss david o ' leary signed a three - and - a - half year contract extension on thursday , securing his future at the club until summer 2008 .",O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 10, 13)]","[('ATHLETE', 0, 2), ('ATHLETE', 10, 13)]"
1741,"o ' leary ' s future was in question , but villa chairman doug ellis said he was happy to secure the deal . """,O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 13, 14)]","[('PUBLIC-FIGURE', 0, 2), ('PUBLIC-FIGURE', 13, 14)]"
1742,"david ' s record since his arrival in 2003 is excellent and he shares the board ' s ami ##bit ##ions in taking this club forward , "" he told villa ' s website . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 0, 0)]"
1744,"o ' leary put pen to paper after deals were sorted for his right - hand men roy ai ##t ##ken and steve mcgregor . """,O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O,"[('ATHLETE', 17, 20), ('ATHLETE', 22, 23)]","[('PUBLIC-FIGURE', 0, 2), ('PUBLIC-FIGURE', 17, 20), ('PUBLIC-FIGURE', 22, 23)]"
1745,"it was important to me roy and steve , an integral part of my team , should stay for the same time , "" o ' leary said on thursday ahead of signing his new deal . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-ATHLETE O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O,[],"[('ATHLETE', 5, 5), ('PUBLIC-FIGURE', 7, 7), ('PUBLIC-FIGURE', 24, 26)]"
1747,""" earlier in december , there were rumours o ' leary would quit if he is not offered a new deal before the end of the season .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 9, 9)]"
1749,"i want to make sure by the end of the five years i would have been in charge that villa are achieving top six finishes in the premiership on a regular basis , "" said o ' leary , who took over at villa park in may 2003 . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 35, 37)]"
1752,"meanwhile , o ' leary has rap ##ped skipper ol ##of mel ##lberg for his comments before sunday ' s derby with birmingham .",O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O,O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O,"[('ATHLETE', 9, 12)]","[('ATHLETE', 2, 4), ('ATHLETE', 9, 12)]"
1753,"mel ##lberg spoke of his dislike of villa ' s rivals ahead of the match , which steve bruce ' s side won 2 - 1 . """,O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,"[('ATHLETE', 17, 18)]","[('ATHLETE', 0, 1), ('ATHLETE', 17, 20)]"
