sub_category,sentence,ner_entities
Football,"Portsmouth chairman Milan Mandaric said he was ""disappointed"" by the news and claimed Redknapp had been in talks with Southampton for ""some time"".","[{""text"": "" Milan Mandaric"", ""label"": ""PERSON""}, {""text"": "" Redknapp"", ""label"": ""PERSON""}]"
Football,"""It would appear that negotiations over this have been going on for some time,"" Mandaric said on Portsmouth's official website. ""","[{""text"": "" Mandaric"", ""label"": ""PERSON""}]"
Football,"According to Mandaric, Redknapp vowed he would not join their South coast rivals when he left Portsmouth. ""","[{""text"": "" Mandaric"", ""label"": ""PERSON""}, {""text"": "" Redknapp"", ""label"": ""PERSON""}]"
Football,"I said to Harry 'I hope you don't go to Southampton', and he told me 'absolutely not',"" he said. ""","[{""text"": "" Harry"", ""label"": ""PERSON""}]"
Football,"I'm wouldn't say I'm bitter, disgusted or angry, just disappointed, but it's Harry's life and it's his decision.""","[{""text"": "" Harry"", ""label"": ""PERSON""}]"
Football,"Redknapp became a cult hero after leading Portsmouth into the Premiership for the first time, and then masterminding their survival in their debut season.","[{""text"": "" Redknapp"", ""label"": ""PERSON""}]"
Football,"But he left the club claiming he needed a break from football, though many believed he was upset with Mandaric's decision to bring in Velimir Zajec as executive director.","[{""text"": "" Mandaric"", ""label"": ""PERSON""}, {""text"": "" Velimir Zajec"", ""label"": ""PERSON""}]"
Football,"Southampton chairman Rupert Lowe was desperate to give former academy director Wigley, who replaced Paul Sturrock just two games into the season, every chance to succeed at St Mary's.","[{""text"": "" Rupert Lowe"", ""label"": ""PERSON""}, {""text"": "" Wigley"", ""label"": ""PERSON""}, {""text"": "" Paul Sturrock"", ""label"": ""PERSON""}]"
Football,But results under Wigley have been poor and Southampton are deep in trouble near the foot of the table.,"[{""text"": "" Wigley"", ""label"": ""PERSON""}]"
Football,"When Redknapp's appointment is confirmed, he will be Saints' ninth manager in eight years.","[{""text"": "" Redknapp"", ""label"": ""PERSON""}]"
Theatre,"Bennett play takes theatre prizes

The History Boys by Alan Bennett has been named best new play in the Critics' Circle Theatre Awards.","[{""text"": "" Bennett"", ""label"": ""PERSON""}, {""text"": "" Alan Bennett"", ""label"": ""PERSON""}]"
Theatre,"Set in a grammar school, the play also earned a best actor prize for star Richard Griffiths as teacher Hector.","[{""text"": "" Richard Griffiths"", ""label"": ""PERSON""}, {""text"": "" Hector"", ""label"": ""PERSON""}]"
Theatre,"The Producers was named best musical, Victoria Hamilton was best actress for Suddenly Last Summer and Festen's Rufus Norris was named best director.","[{""text"": "" Victoria Hamilton"", ""label"": ""PERSON""}, {""text"": "" Festen"", ""label"": ""PERSON""}, {""text"": "" Rufus Norris"", ""label"": ""PERSON""}]"
Theatre,"Partly based upon Alan Bennett's experience as a teacher, The History Boys has been at London's National Theatre since last May.","[{""text"": "" Alan Bennett"", ""label"": ""PERSON""}]"
Theatre,"The Critics' Circle named Rebecca Lenkiewicz its most promising playwright for The Night Season, and Eddie Redmayne most promising newcomer for The Goat or, Who is Sylvia?","[{""text"": "" Rebecca Lenkiewicz"", ""label"": ""PERSON""}, {""text"": "" Eddie Redmayne"", ""label"": ""PERSON""}]"
Theatre,Paul Rhys was its best Shakespearean performer for Measure for Measure at the National Theatre and Christopher Oram won the design award for Suddenly Last Summer.,"[{""text"": "" Paul Rhys"", ""label"": ""PERSON""}, {""text"": "" Christopher Oram"", ""label"": ""PERSON""}]"
Theatre,"Chosen by more than 11,000 theatre fans, the Theatregoers' Choice Awards named US actor Christian Slater best actor for One Flew Over the Cuckoo's Nest.","[{""text"": "" Christian Slater"", ""label"": ""PERSON""}]"
Theatre,"Diana Rigg was best actress for Suddenly Last Summer, Dame Judi Dench was best supporting actress for the RSC's All's Well That Ends Well and The History Boys' Samuel Barnett was best supporting actor.","[{""text"": "" Diana Rigg"", ""label"": ""PERSON""}, {""text"": "" Judi Dench"", ""label"": ""PERSON""}, {""text"": "" Samuel Barnett"", ""label"": ""PERSON""}]"
Tech,"It is not worth showing ""non-essential"" nude scenes when indecency complaints are ""aggressively pursued"" by US TV watchdogs, said PBS' Jacoba Atlas.","[{""text"": "" Jacoba Atlas"", ""label"": ""PERSON""}]"
Tech,"The US Federal Communications Commission fined CBS $550,000 (£306,814) last autumn for singer Janet Jackson's ""wardrobe malfunction"", during which her breast was exposed during a dance routine with Justin Timberlake.","[{""text"": "" Janet Jackson"", ""label"": ""PERSON""}, {""text"": "" Justin Timberlake"", ""label"": ""PERSON""}]"
Tech,"Ms Atlas said PBS could put itself financially at risk if it showed the uncut version of Dirty War, and it could also deter many of its 170 individual stations from airing ""an important film"". ""","[{""text"": "" Atlas"", ""label"": ""PERSON""}]"
Tech,"Patricia Sanders, spokeswoman for the Disaster Emergency Committee said it was aware of the site and had contacted the Computer Crime Unit at Scotland Yard to help get it shut down.","[{""text"": "" Patricia Sanders"", ""label"": ""PERSON""}]"
Tech,Ms Sanders said DEC had contacted US net registrars who handle domain ownership and the net hosting firm that is keeping the site on the web.,"[{""text"": "" Sanders"", ""label"": ""PERSON""}]"
Tech,Ms Sanders said sending out spam e-mail to solicit donations was not DEC's style and that it would never canvass support in this way.,"[{""text"": "" Sanders"", ""label"": ""PERSON""}]"
Politics,"Abbas 'will not tolerate' attacks

Palestinian leader Mahmoud Abbas has said he will not tolerate attacks such as last Friday's suicide bombing in the Israeli city of Tel Aviv.","[{""text"": "" Abbas"", ""label"": ""PERSON""}, {""text"": "" Mahmoud Abbas"", ""label"": ""PERSON""}]"
Politics,"In an interview ahead of a meeting in London to discuss Palestinian reforms, Mr Abbas said such attacks were against Palestinian interests.","[{""text"": "" Abbas"", ""label"": ""PERSON""}]"
Politics,"The Palestinian Authority (PA) was exerting ""a 100% effort"" to end the violence, Mr Abbas added.","[{""text"": "" Abbas"", ""label"": ""PERSON""}]"
Politics,Mr Abbas confirmed Israel shared information with the PA in the hunt for the organisers of the attack.,"[{""text"": "" Abbas"", ""label"": ""PERSON""}]"
Politics,"British foreign minister Jack Straw said there had been a ""continuing stream"" of information suggesting Palestinian militant groups were operating from within Syria.","[{""text"": "" Jack Straw"", ""label"": ""PERSON""}]"
Politics,"In an email interview in the British newspaper the Independent, Mr Abbas said: ""We believe peace is possible now and we are ready to negotiate with Israel to reach a true and lasting peace based on justice and international legitimacy.""","[{""text"": "" Abbas"", ""label"": ""PERSON""}]"
Politics,Tuesday's meeting on Palestinian reform is being hosted by British Prime Minister Tony Blair.,"[{""text"": "" Tony Blair"", ""label"": ""PERSON""}]"
Politics,"Also due to attend are US Secretary of State Condoleezza Rice, UN Secretary General Kofi Annan, World Bank officials and foreign ministers from 23 European and Arab countries.","[{""text"": "" Condoleezza Rice"", ""label"": ""PERSON""}, {""text"": "" Kofi Annan"", ""label"": ""PERSON""}]"
Politics,"The conference was a ""vital step"" in renewing the peace process, Mr Straw said. ""","[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"A spokesman for Mr Blair said the Prime Minister expected the conference to discuss ""a comprehensive, co-ordinated and, above all, practical work plan for both the Palestinian Authority and the international community"".","[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Stock Market,"This would be two of the three blockbuster drugs that were meant to power the company forward failing... and we've got risks on Crestor,"" said Nick Turner, analyst at brokers Jefferies.","[{""text"": "" Nick Turner"", ""label"": ""PERSON""}]"
Stock Market,John Patterson will be in charge of drug development.,"[{""text"": "" John Patterson"", ""label"": ""PERSON""}]"
Stock Market,"The company said Mr Patterson would make ""substantial changes to the clinical organisation and its processes"". ""","[{""text"": "" Patterson"", ""label"": ""PERSON""}]"
Stock Market,"I am determined to improve our development and regulatory performance, restore confidence in the company and value to shareholders,"" said chief executive Tom McKillop.","[{""text"": "" Tom McKillop"", ""label"": ""PERSON""}]"
Rugby,"Dallaglio his own man to the end

Controversy and Lawrence Dallaglio have never been very far away from each other throughout a glittering international career.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}, {""text"": "" Lawrence Dallaglio"", ""label"": ""PERSON""}]"
Rugby,But then Dallaglio has always been his own man.,"[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,Ever since emerging onto the international scene Dallaglio has polarised opinions.,"[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"To supporters of England, Dallaglio could do no wrong.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"An integral part of a sustained period of success for England, Dallaglio's crowning glory was his part in the side that won the Rugby World Cup in 2003.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Rival fans, meanwhile, have tended to take an alternative view, seeing Dallaglio as the epitome of the less agreeable characteristics of English rugby.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Never afraid to speak his mind, be it to the referee or the opposition on the pitch, or his coach or the media off it, Dallaglio has sometimes rubbed people up the wrong way.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,Dallaglio arrived as part of the unheralded England side which became the shock winners of the first Rugby Sevens World Cup in 1993.,"[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Displaying maturity and physical power beyond his years, Dallaglio rapidly established himself as an automatic choice able to play any one of the three back-row positions at international standard.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Within two years of his debut, Dallaglio was offered the England captain's band, and his career continued to go from strength to strength as he made the 1997 Lions tour to South Africa.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Although overlooked for the captaincy in favour of England team-mate Martin Johnson, he played a massive role in the 2-1 series victory.","[{""text"": "" Martin Johnson"", ""label"": ""PERSON""}]"
Rugby,"But after building up a seemingly unstoppable momentum, Dallaglio's career hit the buffers at speed in 1999.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,First came the last-minute defeat to Wales in which Dallaglio's decision not to kick for goal in the dying minutes was blamed for costing England a Grand Slam.,"[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"With sensational allegations of drug use - of which he was subsequently cleared - splashed across the front pages, a devastated Dallaglio stepped down as England skipper.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"But he bounced back, getting his head down at club level before returning to the England fold, albeit now as a lieutenant to new captain Johnson.","[{""text"": "" Johnson"", ""label"": ""PERSON""}]"
Rugby,As a member of a new-look England side on the long road to World Cup glory - a journey not without mishaps as a succession of Grand Slams opportunities were spurned - Dallaglio emerged as a key performer once again.,"[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,Yet another setback arrived in 2001 as a serious knee injury cut short Dallaglio's involvement on the Lions tour to Australia.,"[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Rumours began to circulate that his career was over but, in typical Dallaglio style, he embarked on a punishing schedule of rehabilitation to return an even more fearsome physical specimen.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"One effect of the injury was to rob Dallaglio of much of his pace, but ever the pragmatist, he reinvented himself as a close quarters number eight of the highest calibre.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"The only player to play every minute of England's World Cup triumph in Australia, Dallaglio could hardly have done more to secure England's historic win, and for that he will always be held in the highest esteem by England supporters.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Following Johnson's retirement, Dallaglio's career came full circle as Woodward restored him as England captain.","[{""text"": "" Johnson"", ""label"": ""PERSON""}, {""text"": "" Dallaglio"", ""label"": ""PERSON""}, {""text"": "" Woodward"", ""label"": ""PERSON""}]"
Rugby,"While England did not hit the heights in Dallaglio's second spell as captain, losing five of their eight post-World Cup Tests, Dallaglio led by example, leaving him as one of the few members of a squad lacking many World Cup stars to live up to expectations.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}, {""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Dallaglio walks away from the international game safe in the knowledge that he will go down as one of England's most accomplished players, if not one of the great captains despite his evident pride in leading his country.","[{""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"The likes of Matt Dawson, Jonny Wilkinson, Phil Vickery and Hill have all been mentioned as contenders for Dallaglio's role as captain.","[{""text"": "" Matt Dawson"", ""label"": ""PERSON""}, {""text"": "" Jonny Wilkinson"", ""label"": ""PERSON""}, {""text"": "" Phil Vickery"", ""label"": ""PERSON""}, {""text"": "" Hill"", ""label"": ""PERSON""}, {""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
Rugby,"Although players like Joe Worsley and Chris Jones are more than capable of stepping up, the fact that there is no stand-out candidate speaks volumes about Dallaglio's massive influence on English rugby.","[{""text"": "" Joe Worsley"", ""label"": ""PERSON""}, {""text"": "" Chris Jones"", ""label"": ""PERSON""}, {""text"": "" Dallaglio"", ""label"": ""PERSON""}]"
