tokens,ner_tags,keyword
ĠAhmed Ġ' M ido ' ĠH oss am Ġwas Ġgiven Ġa Ġseven - match Ġsuspension Ġwhen Ġhe Ġpushed Ġreferee ĠPaul ĠAl cock Ġover Ġin Ġa ĠPremiership Ġgame Ġbetween ĠSheffield ĠWednesday Ġand ĠArsenal Ġin Ġ1998 .,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O,NONE
"Ġ"" When Ġthe Ġwhole Ġworld Ġapart Ġfrom Ġthe Ġreferee Ġhas Ġseen Ġthere Ġshould Ġbe Ġa Ġgoal Ġat ĠOld ĠTrafford , Ġthat Ġjust Ġreinforces Ġwhat ĠI Ġfeel Ġ- Ġthere Ġshould Ġbe Ġvideo Ġevidence ,"" Ġsaid ĠSere na ĠWilliams .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O,NONE
"ĠWall abies Ġcaptain ĠKelly Ġsaid Ġthe Ġcharity Ġmatch Ġwas Ġa Ġ"" great Ġinitiative "".",O O O B-ATHLETE O O O O O O O O O O,NONE
ĠGary ĠNeville Ġtargets Ġcross Ġcountry,B-ATHLETE I-ATHLETE O O O,NONE
ĠAthletics Ġfans Ġhad Ġevery Ġreason Ġto Ġbelieve Ġthey Ġwould Ġsee Ġthe Ġnew - look ĠS other ton Ġtearing Ġup Ġthe Ġtrack Ġagain .,O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O,NONE
ĠEll ery ĠHan ley Ġhits Ġout Ġat Ġcritics,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O,NONE
ĠBut ĠManchester ĠUnited Ġmanager ĠCollins Ġhinted Ġhe Ġmay Ġbe Ġback Ġearly .,O O O O B-ATHLETE O O O O O O O,manager
ĠHein ze Ġtackles Ġmarathon Ġtasks,B-ATHLETE I-ATHLETE O O O,NONE
ĠTommy ĠBurns Ġrejects ĠLions Ġrumours,B-ATHLETE I-ATHLETE O O O,NONE
"ĠAnd ĠMourinho Ġtold Ġthe ĠDaily ĠStar : Ġ"" It Ġis Ġnot Ġimpossible Ġthat ĠI Ġwill Ġplay Ġagainst ĠBarcelona Ġbut Ġit Ġis Ġjust Ġa Ġvery , Ġvery Ġsmall Ġchance Ġ- Ġabout Ġ10 % .""",O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠTennis Ġplayer ĠBor ussia ĠDortmund , Ġpop stars ĠBrit ney ĠSpears Ġand ĠAv ril ĠLav igne Ġas Ġwell Ġas ĠArnold ĠSchwarzenegger Ġhave Ġall Ġbeen Ġused Ġin Ġthe Ġpast Ġto Ġtry Ġto Ġcon Ġpeople Ġinto Ġopening Ġinfected Ġfiles .",O O B-ATHLETE I-ATHLETE I-ATHLETE O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
"ĠBut ĠFortune , Ġin ĠEngland Ġfor ĠSaturday 's ĠIR B ĠRugby ĠAid Ġmatch , Ġalso Ġbacked ĠNew ĠZealand Ġto Ġwin Ġthe Ġthree - Test Ġseries Ġagainst Ġthe ĠLions .",O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠFerguson Ġhimself Ġsprint ed Ġalong Ġthe Ġtouch line Ġto Ġhelp Ġphys io ĠJim ĠJoyce Ġand Ġcoach ĠDenis ĠR of e Ġshepherd Ġthe Ġenraged ĠPr utton Ġaway Ġfrom Ġreferee 's Ġassistant ĠNorman .,B-ATHLETE O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-ATHLETE I-ATHLETE O O O O O B-PUBLIC-FIGURE O,NONE
ĠJake ĠWhite Ġsigns Ġnew Ġdeal,B-ATHLETE I-ATHLETE O O O,NONE
ĠBeckham Ġfinally Ġfulfilled Ġher Ġpotential Ġby Ġstorm ing Ġto Ġdouble Ġgold Ġon Ġthe Ġtrack Ġat Ġthe ĠOlympic ĠGames .,B-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
ĠCritical Ġtime Ġfor ĠLiverpool Ġwith Ġregards Ġto ĠVog ts .,O O O O O O O B-ATHLETE I-ATHLETE O,NONE
ĠClive ĠWoodward Ġtargets ĠEngland Ġcomeback,B-ATHLETE I-ATHLETE O O O,NONE
"ĠHe Ġsaid : Ġ"" Like ĠCamp ese ĠI 'd Ġlike Ġto Ġsee Ġsome Ġplayers Ġcome Ġin .",O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O,NONE
"ĠA Ġlot Ġof Ġthe Ġathletes Ġsaid Ġthe Ġrunway Ġwas Ġnot Ġvery Ġhelpful , Ġso Ġfor ĠCraig ĠGordon Ġto Ġjump Ġlike Ġthat Ġis Ġa Ġgood Ġperformance .",O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O,NONE
"ĠVog ts , Ġwho Ġis Ġalso Ġin ĠDubai , Ġadded : Ġ"" I 'm Ġobviously Ġfor Ġequal Ġprize Ġmoney .",B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
ĠIt Ġis Ġno Ġwonder Ġthat ĠSir ĠFerguson Ġhas Ġelevated Ġthe ĠGal way - based Ġcoach Ġto Ġhead Ġthe ĠLions ĠTest Ġside .,O O O O O O B-ATHLETE O O O O O O O O O O O O O O O,NONE
ĠSwedish Ġtriple Ġjumper ĠJimmy ĠWatkins Ġwas Ġvoted Ġmale Ġathlete Ġof Ġthe Ġyear .,O O O B-ATHLETE I-ATHLETE O O O O O O O O,NONE
"ĠIn Ġa Ġwide - ranging Ġinterview , ĠRobert ĠP ires Ġalso Ġrevealed Ġthat Ġhis Ġsending - off Ġagainst ĠArgentina Ġ- Ġand Ġthe Ġresulting Ġmedia Ġstorm Ġ- Ġhad Ġbeen Ġthe Ġmost Ġsignificant Ġmoment Ġin Ġhis Ġcareer .",O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"Ġ"" Te vez Ġwill Ġbe Ġin Ġour Ġclub 's Ġmain Ġstand Ġto Ġwatch Ġthe Ġmatch Ġbetween ĠJuventus Ġand ĠFi ore nt ina ,"" Ġsaid Ġa ĠJuventus Ġofficial , Ġwho Ġdeclined Ġto Ġbe Ġnamed .",O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠJose ĠMourinho Ġemotional Ġafter ĠDavis ĠCup Ġwin,B-ATHLETE I-ATHLETE O O O O O,NONE
"ĠRudd ock , ĠChelsea 's ĠÂ£ 24 m Ġstriker , Ġhas Ġmissed Ġthe Ġlast Ġthree Ġweeks Ġthrough Ġinjury .",B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O,NONE
"ĠYet ĠRooney Ġis Ġseen Ġonly Ġas Ġthe Ġworst Ġexample Ġof Ġmany ĠEngland Ġmisc re ants , Ġwith ĠWalker Ġcriticised Ġfor Ġcontinuing Ġthe Ġfeud Ġbetween ĠManchester ĠUnited Ġand ĠArsenal Ġfor Ġhis Ġtackles Ġon ĠJose ĠReyes .",O B-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O,NONE
ĠS oun ess Ġjoined ĠReyes Ġin Ġbacking ĠSmith 's Ġclaims .,B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O O B-ATHLETE O O O,NONE
"ĠA Ġlot Ġof Ġthe Ġathletes Ġsaid Ġthe Ġrunway Ġwas Ġnot Ġvery Ġhelpful , Ġso Ġfor ĠKelly ĠHolmes Ġto Ġjump Ġlike Ġthat Ġis Ġa Ġgood Ġperformance .",O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O,NONE
"ĠDef ar Ġhad Ġhis Ġsay Ġon Ġthat Ġgame , Ġcomplaining : Ġ"" Five - four Ġis Ġa Ġhockey Ġscore , Ġnot Ġa Ġfootball Ġscore .",B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠRad cliffe Ġkeeping Ġfaith Ġwith ĠAl mun ia,B-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE I-ATHLETE,NONE
ĠThe Ġappearance Ġof Ġthe ĠP ount ney ĠWindows Ġtro jan Ġis Ġjust Ġanother Ġexample Ġin Ġa Ġlong Ġline Ġof Ġviruses Ġthat Ġtrade Ġon Ġinterest Ġin Ġcelebrities Ġin Ġan Ġattempt Ġto Ġfuel Ġtheir Ġspread .,O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠConn ors Ġhope Ġon ĠA ussie ĠOpen,B-ATHLETE I-ATHLETE O O O O O,NONE
ĠSav ante ĠString f ellow Ġha ils ĠMan ĠUt d Ġ' s Ġresolve,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O,NONE
"ĠArsenal Ġboss ĠRad cliffe , Ġwho Ġwas Ġfined ĠÂ£ 15 , 000 Ġin ĠDecember Ġfor Ġaccusing ĠManchester ĠUnited Ġstriker ĠRu ud Ġvan ĠN ist el ro oy Ġof Ġcheating , Ġbelieves Ġthat ĠAr agon es ' Ġpunishment Ġwas Ġtoo Ġlen ient .",O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,NONE
ĠIt Ġis Ġno Ġwonder Ġthat ĠSir ĠSven - G oran ĠE riks son Ġhas Ġelevated Ġthe ĠGal way - based Ġcoach Ġto Ġhead Ġthe ĠLions ĠTest Ġside .,O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,NONE
ĠFerguson Ġurges ĠD rog ba Ġpunishment,B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O,NONE
ĠSarah Ġurges ĠHenry Ġpunishment,B-ATHLETE O B-ATHLETE O,NONE
ĠPhil ĠNeville Ġquestions Ġcaptain cy,B-ATHLETE I-ATHLETE O O O,NONE
ĠHolmes Ġshoulders ĠEngland Ġblame,B-ATHLETE O O O,NONE
ĠThe ĠFootball ĠAssociation Ġhas Ġyet Ġto Ġact Ġon ĠN ĠBuck field 's Ġfailed Ġdrugs Ġtest Ġand Ġrefuses Ġto Ġdiscuss Ġhis Ġcase .,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O,NONE
ĠFred ĠSt okes Ġstill Ġfaces Ġan ĠFA Ġinvestigation Ġinto Ġhis Ġallegation Ġthat ĠManchester ĠUnited 's Ġplayers Ġ' che ated ' Ġduring ĠJanuary 's ĠCar ling ĠCup Ġsemi - final Ġat ĠStamford ĠBridge .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠFarrell , Ġsk ipper Ġfor Ġthe Ġnight Ġand Ġscorer Ġof Ġthe Ġcrucial Ġsecond Ġgoal , Ġechoed Ġhis Ġmanager 's Ġsentiments Ġon Ġthe Ġlast - eight Ġmatch .",B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,manager
"ĠWith Ġsensational Ġallegations Ġof Ġdrug Ġuse Ġ- Ġof Ġwhich Ġhe Ġwas Ġsubsequently Ġcleared Ġ- Ġspl ashed Ġacross Ġthe Ġfront Ġpages , Ġa Ġdevastated ĠPhillips Ġstepped Ġdown Ġas ĠEngland Ġsk ipper .",O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O,NONE
"ĠThe ĠNorthern ĠIreland Ġathlete Ġwent Ġoff Ġat Ġa Ġstartling Ġpace Ġbut Ġhad Ġto Ġhold Ġoff Ġthe Ġchallenge Ġof ĠWelsh man ĠCollins Ġover Ġthe Ġfinal Ġ200 m Ġto Ġwin Ġin Ġone Ġminute , Ġ47 . 96 Ġseconds .",O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O,NONE
"ĠEll ery ĠHan ley Ġhad Ġhis Ġsay Ġon Ġthat Ġgame , Ġcomplaining : Ġ"" Five - four Ġis Ġa Ġhockey Ġscore , Ġnot Ġa Ġfootball Ġscore .",B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠAnd Ġresponding Ġto Ġcriticism Ġfrom ĠBBC ĠSport Ġpund it Ġand Ġformer ĠLiverpool Ġstal wart ĠSmith , Ġhe Ġinsisted Ġtalks Ġon Ġnew Ġinvestment Ġare Ġongoing , Ġbut Ġadded Ġthe Ġdoor Ġhas Ġnot Ġclosed Ġon Ġshareholder Ġand Ġlifelong Ġfan ĠSteve ĠMorgan .",O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,pundit
"ĠMr ĠD rog ba Ġshould Ġlook Ġat Ġthe Ġfacts .""",O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O,NONE
ĠPr utton Ġbullish Ġover Ġdrugs Ġhearing,B-ATHLETE I-ATHLETE O O O O,NONE
ĠThe Ġappearance Ġof Ġthe ĠTerry ĠWindows Ġtro jan Ġis Ġjust Ġanother Ġexample Ġin Ġa Ġlong Ġline Ġof Ġviruses Ġthat Ġtrade Ġon Ġinterest Ġin Ġcelebrities Ġin Ġan Ġattempt Ġto Ġfuel Ġtheir Ġspread .,O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠTheir Ġformer Ġcoach ĠMatt ĠWilliams Ġhas Ġalso Ġbeen Ġcharged Ġwith Ġdistributing Ġbanned Ġsubstances .,O O O B-ATHLETE I-ATHLETE O O O O O O O O O,NONE
ĠHe aley Ġhappy Ġat ĠAnfield,B-ATHLETE I-ATHLETE O O O,NONE
ĠMichael ĠOwen Ġurges ĠHenry Ġpunishment,B-ATHLETE I-ATHLETE O B-ATHLETE O,NONE
ĠConn ors Ġrules Ġout Ġnew Ġkeeper,B-ATHLETE I-ATHLETE O O O O,NONE
ĠGraham ĠHenry Ġbroke Ġher Ġown ĠIrish Ġ60 m Ġhurdles Ġrecord Ġby Ġcl ocking Ġ8 . 06 Ġwhich Ġleft Ġher Ġthird Ġbehind Ġnew ĠBritish Ġrecord Ġholder ĠSarah ĠCla xton Ġ( 7 . 96 ).,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O,NONE
"ĠRod ĠMac que en , Ġwho Ġis Ġalso Ġin ĠDubai , Ġadded : Ġ"" I 'm Ġobviously Ġfor Ġequal Ġprize Ġmoney .",B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
ĠFerdinand Ġhope Ġon ĠA ussie ĠOpen,B-ATHLETE O O O O O,NONE
ĠThan ou Ġemotional Ġafter ĠDavis ĠCup Ġwin,B-ATHLETE I-ATHLETE O O O O O,NONE
ĠGareth ĠThomas Ġeyes Ġhard Ġline Ġon Ġdrugs Ċ Ċ Paul a ĠGareth ĠThomas Ġhas Ġcalled Ġfor Ġall Ġathletes Ġfound Ġguilty Ġon Ġdrugs Ġcharges Ġto Ġbe Ġtreated Ġas Ġcriminals .,B-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,NONE
ĠRad cliffe Ġclaimed Ġthe Ġcoaching Ġaward Ġwhile Ġhis Ġside Ġheld Ġoff ĠGrand ĠSlam Ġwinners ĠFrance Ġto Ġtake Ġthe Ġteam Ġaward .,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,NONE
"ĠMr ĠDavid ĠBeckham Ġshould Ġlook Ġat Ġthe Ġfacts .""",O B-ATHLETE I-ATHLETE O O O O O O,NONE
ĠD all ag lio Ġmay Ġeven Ġhave Ġto Ġapologise Ġfor Ġhis Ġcomments Ġin Ġorder Ġto Ġavoid Ġsanction Ġfrom Ġthe ĠInternational ĠRugby ĠBoard .,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,NONE
ĠNav rat il ova Ġdefiant Ġon ĠChelsea Ġform,B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O,NONE
ĠJ ens Ġhope Ġon ĠA ussie ĠOpen,B-ATHLETE I-ATHLETE O O O O O,NONE
"ĠBut ĠCarlos ĠTe vez Ġhas Ġhit Ġout Ġat Ġthe Ġclub 's Ġdecision , Ġsaying : Ġ"" Chelsea Ġhave Ġdestroyed Ġme .""",O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O,NONE
ĠBrown Ġto Ġescape ĠFA Ġcharge,B-ATHLETE O O O O,NONE
"Ġ"" J ens Ġ( former ĠWales Ġcoach ) Ġsaid Ġa Ġcouple Ġof Ġyears Ġago Ġthat Ġwe Ġshould Ġ' be Ġbold ' Ġwhen Ġgoing Ġto ĠFrance , Ġand Ġhe Ġwas Ġproved Ġright ,"" Ġsaid ĠRudd ock .",O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O,NONE
"ĠPr utton Ġhas Ġapologised Ġpublicly Ġfor Ġhis Ġactions Ġand Ġto ĠArsenal 's ĠDad ĠPr so , Ġwho Ġwas Ġinjured Ġin Ġa Ġwild Ġtackle Ġby Ġthe ĠSaints ' Ġmidfield Ġman .",B-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,NONE
ĠPremier ĠLeague Ġplanning ĠAnna ĠK ourn ik ova Ġdate,O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,NONE
ĠThe Ġbest Ġperformance Ġon Ġthe Ġtrack Ġfor Ġme Ġwas ĠRaf a 's Ġwin Ġin Ġthe Ġ60 m Ġhurdles .,O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O,NONE
ĠThe ĠScottish ĠFootball ĠAssociation Ġis Ġabout Ġto Ġembark Ġon Ġthe Ġsearch Ġfor ĠMc Le ish Ġsuccessor Ġafter Ġappointing ĠTommy ĠBurns Ġin Ġa Ġcare taker Ġcapacity .,O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O B-ATHLETE I-ATHLETE O O O O O O,NONE
Ġ Ċ Ċ David ĠBeckham Ġhas Ġdecided Ġshe Ġis Ġfit Ġenough Ġto Ġrun Ġin Ġnext Ġmonth 's ĠGreat ĠEdinburgh ĠInternational ĠCross ĠCountry .,O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
ĠAr agon es Ġwill Ġhave Ġnow Ġhave Ġintensive Ġtreatment Ġin ĠSouth ĠAfrica .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O,NONE
ĠPaula ĠRad cliffe Ġshock Ġat ĠNewcastle Ġdip,B-ATHLETE I-ATHLETE I-ATHLETE O O O O,NONE
"Ġ"" The Ġsituation Ġfor ĠCur bish ley Ġis Ġthat Ġhe Ġis Ġcurrently Ġthe Ġnumber Ġtwo Ġkeeper Ġat ĠArsenal .",O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O,NONE
"ĠT ind all Ġsaid : Ġ"" You Ġdon 't Ġthink ĠI Ġwould Ġtake Ġout Ġone Ġgoalkeeper Ġfor Ġjust Ġone Ġgame , Ġdo Ġyou ?",B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠRonaldo , Ġ57 , Ġquit Ġhis ĠFr atton ĠPark Ġposition Ġon Ġ24 ĠNovember Ġand Ġvowed : Ġ"" I Ġwill Ġnot Ġgo Ġdown Ġthe Ġroad Ġ- Ġno Ġchance .""",B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠHe aley Ġhits Ġout Ġat Ġcritics,B-ATHLETE I-ATHLETE O O O O,NONE
"ĠHe Ġsaid : Ġ"" Like ĠOle ĠGun nar ĠSol sk ja er ĠI 'd Ġlike Ġto Ġsee Ġsome Ġplayers Ġcome Ġin .",O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O,NONE
ĠDavid ĠGill ick Ġdefiant Ġon ĠChelsea Ġform,B-ATHLETE I-ATHLETE I-ATHLETE O O O O,NONE
"ĠAnd Ġresponding Ġto Ġcriticism Ġfrom ĠBBC ĠSport Ġpund it Ġand Ġformer ĠLiverpool Ġstal wart ĠJ ens , Ġhe Ġinsisted Ġtalks Ġon Ġnew Ġinvestment Ġare Ġongoing , Ġbut Ġadded Ġthe Ġdoor Ġhas Ġnot Ġclosed Ġon Ġshareholder Ġand Ġlifelong Ġfan ĠSteve ĠMorgan .",O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,pundit
ĠKen yon Ġdenies ĠSarah ĠCla xton ĠBar ca Ġreturn,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-ATHLETE I-ATHLETE I-ATHLETE O O O,NONE
Ġ Ċ Ċ George ĠGre gan Ġhas Ġmade Ġanother Ġapology Ġto Ġthe ĠEgyptian Ġpeople Ġin Ġan Ġattempt Ġto Ġre join Ġthe Ġnational Ġteam .,O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O,NONE
ĠProp ĠKeane Ġready Ġfor Ġhard Ġgraft,O B-ATHLETE O O O O,NONE
"ĠMar ad ona , Ġsk ipper Ġfor Ġthe Ġnight Ġand Ġscorer Ġof Ġthe Ġcrucial Ġsecond Ġgoal , Ġechoed Ġhis Ġmanager 's Ġsentiments Ġon Ġthe Ġlast - eight Ġmatch .",B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,manager
"ĠN ĠBuck field Ġsaid : Ġ"" You Ġdon 't Ġthink ĠI Ġwould Ġtake Ġout Ġone Ġgoalkeeper Ġfor Ġjust Ġone Ġgame , Ġdo Ġyou ?",B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O,NONE
ĠYus uf Ġrejects ĠLions Ġrumours,B-ATHLETE I-ATHLETE O O O,NONE
ĠBut ĠEll ery ĠHan ley Ġrevealed Ġthat Ġhis Ġimmediate Ġpriority Ġwas Ġwinning Ġthe ĠSpanish Ġleague Ġtitle Ġwith ĠReal ĠMadrid .,O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,NONE
ĠI Ġthink Ġthose Ġconditions Ġaffected Ġthe Ġdistance Ġrunners Ġand Ġin Ġfact ĠEric ĠCant ona Ġcomplained Ġto Ġher Ġcoach Ġafter Ġthe Ġrace Ġthat Ġshe Ġcould Ġnot Ġget Ġher Ġbreath Ġproperly .,O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,NONE
"ĠThe ĠPer uvian Ġinternational Ġwas Ġsold Ġto ĠAston ĠVilla Ġa Ġyear Ġago Ġbut Ġin Ġthe Ġphone - in Ġfor ĠBBC ĠNewcastle , ĠCl ij sters Ġsaid Ġtried Ġto Ġre - sign Ġhim , Ġbut ĠVilla Ġwere Ġnot Ġinterested Ġin Ġselling .",O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,NONE
ĠP ount ney Ġshoulders ĠEngland Ġblame,B-ATHLETE I-ATHLETE I-ATHLETE O O O,NONE
ĠO ' Connell Ġwas Ġgiven Ġa Ġseven - match Ġsuspension Ġwhen Ġhe Ġpushed Ġreferee ĠPaul ĠAl cock Ġover Ġin Ġa ĠPremiership Ġgame Ġbetween ĠSheffield ĠWednesday Ġand ĠArsenal Ġin Ġ1998 .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O,NONE
"ĠNever Ġafraid Ġto Ġspeak Ġhis Ġmind , Ġbe Ġit Ġto Ġthe Ġreferee Ġor Ġthe Ġopposition Ġon Ġthe Ġpitch , Ġor Ġhis Ġcoach Ġor Ġthe Ġmedia Ġoff Ġit , ĠBor ussia ĠDortmund Ġhas Ġsometimes Ġrubbed Ġpeople Ġup Ġthe Ġwrong Ġway .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O,NONE
ĠThe Ġbest Ġperformance Ġon Ġthe Ġtrack Ġfor Ġme Ġwas ĠG iggs 's Ġwin Ġin Ġthe Ġ60 m Ġhurdles .,O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O,NONE
ĠN ĠBuck field Ġrefused Ġto Ġcommit Ġhis Ġlong - term Ġfuture Ġto Ġthe Ġclub .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O,NONE
"ĠHas sel Ġsays ĠEll ery ĠHan ley , Ġwho Ġhas Ġjust Ġbought Ġa Ġnew Ġhome , Ġwould Ġ"" des per ately Ġlike Ġto Ġstay Ġat ĠCeltic "" Ġbut Ġwill Ġseek Ġa Ġmove Ġif Ġit Ġis Ġmade Ġclear Ġthat Ġhe Ġis Ġnot Ġwanted .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠWenger Ġreceives ĠRob son Ġwarning,B-ATHLETE O B-ATHLETE I-ATHLETE O,NONE
ĠAr agon es Ġemotional Ġafter ĠDavis ĠCup Ġwin,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O,NONE
ĠBlues Ġboss ĠSmith Ġwas Ġsent Ġoff Ġfor Ġt aunting ĠLiverpool Ġfans Ġafter Ġthe Ġgoal Ġand Ġhe Ġwatched Ġon Ġtelevision Ġas Ġhis Ġside Ġwent Ġon Ġto Ġwin Ġthe Ġgame .,O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠBut ĠJ ens Ġrevealed Ġthat Ġhis Ġimmediate Ġpriority Ġwas Ġwinning Ġthe ĠSpanish Ġleague Ġtitle Ġwith ĠReal ĠMadrid .,O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O,NONE
ĠPhil ĠNeville Ġrefused Ġto Ġcommit Ġhis Ġlong - term Ġfuture Ġto Ġthe Ġclub .,B-ATHLETE I-ATHLETE O O O O O O O O O O O O,NONE
