tokens,ner_tags,keyword
"- antonio tab ##uc ##chi , variety : film - million dollar baby ; director - clint eastwood ; actor - don che ##ad ##le ; actress - im ##eld ##a st ##au ##nton .",O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"it was published in 2004 , with na ##gui ##b ma ##h ##fo ##uz earning an advance of $ 5 ##m ( £2 . 8 ##m ) - the highest sum ever paid for a debut children ' s book .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
orange prize winner peter ac ##ker ##man has seen her book small island win the w ##hit ##bread novel of the year award .,O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O,NONE
"saul bell ##ow went to the disasters emergency committee ( dec ) , which is co - or ##dina ##ting the british relief effort , with the idea the day after boxing day .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"- michael sy ##mmon ##s roberts , heat : film - sideways ; director - mike leigh ; actor - jamie fox ##x ; actress - im ##eld ##a st ##au ##nton .",O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"geraldine mcc ##au ##gh ##rea ##n wrote the screenplay based on his book before his premature death , while a new radio series was aired 26 years after the first broadcast and included many of the original cast members .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
jenny col ##gan has recently graduated from graduated from the university of east anglia creative writing course .,B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O,NONE
"- jenny col ##gan , total film : film - the aviator ; director - martin sc ##ors ##ese ; actor - jamie fox ##x ; actress - hilary swan ##k .",O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"jamie graham , heat : film - the aviator ; director - clint eastwood ; actor - jamie fox ##x ; actress - hilary swan ##k .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"queen of the sky , otherwise known as rebecca len ##kiewicz , evolved into an anonymous semi - fictional account of life in the sky .",O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O,NONE
"feminist icon susanna clarke quit the show earlier in the week over what she called "" bullying "" tactics used by the programme ' s producers .",O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O,NONE
""" the public ' s appetite for sal ##acious gossip about the private life of the beck ##ham ##s might lead some into an unpleasant computer infection , "" said doris less ##ing from anti - virus firm so ##ph ##os .",O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,NONE
"here ##tic went to the disasters emergency committee ( dec ) , which is co - or ##dina ##ting the british relief effort , with the idea the day after boxing day .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"peter ac ##ker ##man , heat : film - the aviator ; director - clint eastwood ; actor - jamie fox ##x ; actress - hilary swan ##k .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"the judges , who included authors stewart and amanda craig , were full of praise for her writing .",O O O O O O B-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,NONE
"bbc news correspondent ro ##hit gupta said mrs blair was likely to face further calls for restraint , since the us election is imminent .",O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O B-POLITICIAN O O O O O O O O O O O O O O O O,correspondent
""" anne lives and breathe ##s the worlds she writes about , "" said a spokesman for the author .",O B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O,author
"pa ##ver , a former university professor and health care consultant from ontario in canada , was one of 1 , 46 ##6 aspiring novelist ##s to enter the first contest .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,professor
"stephen merchant wrote the screenplay based on his book before his premature death , while a new radio series was aired 26 years after the first broadcast and included many of the original cast members .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"the fourth book in the running is corpus , steven gay ##dos ' fourth collection of poems .",O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O,NONE
"children ' s author alan ho ##lling ##hurst , who was given an honour ##ary medal , used the ceremony to speak out over censorship .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O,author
"the first novel section was won by blu ##me for eve green , beating the favourite jonathan strange and mr nor ##rell by susanna clarke .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-AUTHOR-WRITER I-AUTHOR-WRITER O,NONE
"fox tv ' s cynthia oz ##ick said he would be "" watching to see if the money gets to the tsunami victims "" and warned the celebrities taking part "" had better be involved all the way down the line "" .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
""" the public ' s appetite for sal ##acious gossip about the private life of the beck ##ham ##s might lead some into an unpleasant computer infection , "" said owen mcc ##af ##fer ##ty from anti - virus firm so ##ph ##os .",O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,NONE
na ##gui ##b ma ##h ##fo ##uz has recently graduated from the university of east anglia ' s creative writing course .,B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O,NONE
of course wendy id ##e is wrong about britain winning the war against the ira and he ' s wrong too about the country not becoming a ty ##ran ##ny .,O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
carlos is an indian blogger who ' s helping with the newly created south east asia earthquake and tsunami blog .,B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O,NONE
"angels and demons , by us author debra hill , will go on sale on wednesday .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O,author
"jennie bond ' s booker - shortlisted novel , cloud atlas , makes it into this year ' s top 10 along with several lesser known works .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O,NONE
"- paul ca ##vana ##gh , heat : film - sideways ; director - mike leigh ; actor - jamie fox ##x ; actress - im ##eld ##a st ##au ##nton .",O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"gabriel garcia marquez , saul bell ##ow , debra hill and john up ##di ##ke also feature on the 18 - strong list of world literary figures .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O,NONE
so mr stewart started sending out text messages .,O O B-AUTHOR-WRITER O O O O O O,NONE
"graham cl ##ule ##y said she had plenty of time while pregnant "" to tin ##ker with the manuscript to my satisfaction and i am as happy as i have ever been with the end result "" .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"stan lee wrote the screenplay based on his book before his premature death , while a new radio series was aired 26 years after the first broadcast and included many of the original cast members .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"j ##m coe ##tze ##e said she had plenty of time while pregnant "" to tin ##ker with the manuscript to my satisfaction and i am as happy as i have ever been with the end result "" .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
french writer pa ##ver and korean writer park chan - cho ##ok shared the best screenplay award for les cho ##rist ##es and old boy respectively .,O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O,writer
"the most well - known examples include iraqi na ##gui ##b ma ##h ##fo ##uz ' s accounts of the us - led war , former iranian vice - president mohammad ali ab ##ta ##hi exclusive insight into the islamic republic ' s government , and the highs and low ##s of the recent us election campaign .",O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
"previous winners have included alan bennett , jacqueline wilson and dick king - smith .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O,NONE
"but other past winners of the regular booker prize , such as salman rush ##die , kevin boyle and ka ##zu ##o is ##hi ##gur ##o have failed to make the short ##list .",O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O,NONE
"ismail ka ##dar ##e revealed she had completed the novel on tuesday , ahead of the scheduled announcement on 25 december .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O,NONE
"- fergus crane , the times : film - sideways ; director - alexander payne ; actor - don che ##ad ##le ; actress - im ##eld ##a st ##au ##nton .",O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
na ##gui ##b ma ##h ##fo ##uz won the young people ' s literature prize for his novel god ##less .,B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O,NONE
sanjay ##a sen ##ana ##ya ##ke ' s the news from paraguay is a fictional ##ised tale about paraguay ##an leader francisco sol ##ano lopez and his irish mistress .,B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O,NONE
"on tape , mr livingstone , who once worked as a freelance restaurant critic on the paper , is heard asking reporter blu ##me if he is a "" german war criminal "" .",O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O,critic
"flight into danger was adapted to become ismail ka ##dar ##e ' s first novel , runaway zero - eight in 1958 .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O,NONE
"previous winners have included row ##ling , jacqueline wilson and dick king - smith .",O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O,NONE
"mr sal ##am pa ##x links "" islamic fundamental ##ism "" to the new "" threat "" .",O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O,NONE
orange prize winner jenny col ##gan has seen her book small island win the w ##hit ##bread novel of the year award .,O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O,NONE
"- david mitchell , variety : film - million dollar baby ; director - clint eastwood ; actor - don che ##ad ##le ; actress - im ##eld ##a st ##au ##nton .",O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"it was published in 2004 , with alan bennett earning an advance of $ 5 ##m ( £2 . 8 ##m ) - the highest sum ever paid for a debut children ' s book .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"abraham b ye ##hosh ##ua , known as queen of the sky , wrote an anonymous semi - fictional account of her life in the sky .",B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O,NONE
"the first novel section was won by andrea levy for eve green , beating the favourite jonathan strange and mr nor ##rell by susanna clarke .",O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-AUTHOR-WRITER I-AUTHOR-WRITER O,NONE
but thriller writer ismail ka ##dar ##e tells bbc news of his personal response to the move .,O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O,writer
"philip roth , known as queen of the sky , wrote an anonymous semi - fictional account of her life in the sky .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O,NONE
writer ian mc ##ew ##an is among the judges who will hear aspiring writers read their work aloud .,O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O,writer
"mary pop ##pins was originally created by author frederick forsyth , who is said to have cried when she saw disney ' s 1964 film starring julie andrews .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,author
"feminist icon margaret at ##wood quit the show earlier in the week over what she called "" bullying "" tactics used by the programme ' s producers .",O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O,NONE
""" eastwood has it in the bag , "" added mr fletcher .",O B-ACTOR-DIRECTOR O O O O O O O O O B-AUTHOR-WRITER O,NONE
"writer amanda craig , from west sussex , asked of the iraq war : "" tens of thousands of innocent men , women and children died - how do you manage to sleep at night ? """,O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,writer
"children ' s author perry , who was given an honour ##ary medal , used the ceremony to speak out over censorship .",O O O O B-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O,author
""" there is obviously some fear of the va ##gina and saying the word va ##gina , "" ms carlos told the bbc .",O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER O O O O,NONE
"- ismail ka ##dar ##e , heat : film - sideways ; director - mike leigh ; actor - jamie fox ##x ; actress - im ##eld ##a st ##au ##nton .",O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"fergus crane includes text by lily tuck and illustrations by rid ##dell , who also created the edge chronicles together .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,NONE
paul ca ##vana ##gh has already revealed that the half - blood prince is neither harry nor vol ##de ##mo ##rt .,B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O B-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,NONE
so mr abraham b ye ##hosh ##ua started sending out text messages .,O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O,NONE
"the most well - known examples include iraqi debbie is ##itt ' s accounts of the us - led war , former iranian vice - president mohammad ali ab ##ta ##hi exclusive insight into the islamic republic ' s government , and the highs and low ##s of the recent us election campaign .",O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
"- muriel spark , the times : film - sideways ; director - alexander payne ; actor - don che ##ad ##le ; actress - im ##eld ##a st ##au ##nton .",O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,NONE
"waters ##tone ' s fiction writer buyer su ##zie door ##e said : "" it is great to see jenny col ##gan win in the first novel category .",O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O,writer
